grid_id,final_score_citywide,score_source,driver_place,geometry
5*1*1*2*,2.802415469312408,HYBRID_PROPAGATED,Gyeongbokgung Palace,"POLYGON ((126.97622789340815 37.57983982656719, 126.97622775017604 37.580290323467686, 126.97566169546651 37.5802902081174, 126.97566184210919 37.579839711218774, 126.97622789340815 37.57983982656719))"
5*3*9*8*,2.7770386351369716,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.9666277760739 37.584203331965995, 126.96662757496738 37.58465382849489, 126.96606148726715 37.58465366709377, 126.96606169178499 37.58420317056747, 126.9666277760739 37.584203331965995))"
5*2*3*6*,2.776108403571497,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.9737230858502 37.57983006715288, 126.97372292752615 37.58028056404551, 126.9731568729015 37.580280436684085, 126.97315703463615 37.57982993979352, 126.9737230858502 37.57983006715288))"
5*0*3*6*,2.7714172555920213,HYBRID_PROPAGATED,Changdeokgung Palace & Jongmyo Shrine,"POLYGON ((126.99205744120714 37.587677434209326, 126.99205739333796 37.58812793054468, 126.9914912792355 37.58812789109387, 126.99149133051658 37.58767739475917, 126.99205744120714 37.587677434209326))"
5*4*8*5*,2.722016217167812,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.96830270207467 37.58218163190574, 126.96830251107544 37.58263212859683, 126.96773643867408 37.58263197523518, 126.96773663308429 37.58218147854657, 126.96830270207467 37.58218163190574))"
5*4*8*0*,2.7188148713839095,HYBRID_PROPAGATED,Changdeokgung Palace & Jongmyo Shrine,"POLYGON ((126.99097370571401 37.58543938428615, 126.99097365131765 37.585889880791484, 126.99040755416631 37.58588983614528, 126.9904076119742 37.58543933964066, 126.99097370571401 37.58543938428615))"
5*4*0*6*,2.683418954,DIRECT_LIVE,,"POLYGON ((126.97860127796282 37.576684752176945, 126.97860114904556 37.57713524932621, 126.97803511821115 37.57713514536434, 126.97803525053848 37.57668464821674, 126.97860127796282 37.576684752176945))"
5*1*8*5*,2.6785907157245057,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96133849445553 37.59996448478574, 126.96133826134253 37.60041498008239, 126.96077205427865 37.600414793248824, 126.96077229080564 37.5999642979552, 126.96133849445553 37.59996448478574))"
5*3*3*6*,2.671169,BASE_ONLY,,"POLYGON ((126.97107893625574 37.61291468715124, 126.97107876179216 37.61336518150213, 126.97051245649794 37.61336504135649, 126.97051263437768 37.612914547007875, 126.97107893625574 37.61291468715124))"
5*0*8*5*,2.5525029,BASE_ONLY,,"POLYGON ((126.97061417761878 37.61518605930882, 126.9706140003371 37.615636553484, 126.97004767781996 37.615636411100766, 126.97004785851821 37.61518591692788, 126.97061417761878 37.61518605930882))"
5*2*9*2*,2.48735221,DIRECT_LIVE,,"POLYGON ((126.96789584142881 37.58315904260593, 126.96789564797113 37.58360953922045, 126.96732956817122 37.58360938390426, 126.96732976504002 37.583158887292264, 126.96789584142881 37.58315904260593))"
5*2*4*8*,2.34099396,DIRECT_LIVE,,"POLYGON ((126.99184231091812 37.572495550709135, 126.99184226177928 37.57294604820582, 126.99127626261748 37.57294600773734, 126.99127631516566 37.572495510241296, 126.99184231091812 37.572495550709135))"
5*6*3*8*,2.28185712055165,HYBRID_PROPAGATED,Changdeokgung Palace & Jongmyo Shrine,"POLYGON ((126.9927678429643 37.58869815197147, 126.99276779937506 37.58914864822947, 126.99220167754078 37.58914861218497, 126.9922017245421 37.588698115927556, 126.9927678429643 37.58869815197147))"
5*3*8*6*,2.2807028,BASE_ONLY,,"POLYGON ((126.97188092685376 37.61009706950749, 126.97188075724533 37.61054756407716, 126.97131447331226 37.61054742778881, 126.97131464633637 37.61009693322135, 126.97188092685376 37.61009706950749))"
5*1*0*3*,2.225227144468693,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.97571497865896 37.602061408656034, 126.97571483221917 37.60251190385449, 126.97514860918402 37.602511785985335, 126.97514875903815 37.60206129078878, 126.97571497865896 37.602061408656034))"
5*4*1*2*,2.1320282219505557,HYBRID_PROPAGATED,Bukchon Hanok Village,"POLYGON ((126.96109065225141 37.601559118460614, 126.96109041763052 37.60200961363393, 126.96052419848316 37.60200942560459, 126.96052443651828 37.60155893043432, 126.96109065225141 37.601559118460614))"
5*5*9*2*,2.1216125779599833,HYBRID_PROPAGATED,Seochon,"POLYGON ((126.97307831054228 37.581205264397404, 126.97307814832527 37.58165576118244, 126.97251208329196 37.58165563072511, 126.97251224891977 37.58120513394216, 126.97307831054228 37.581205264397404))"
5*8*6*9*,2.083234765491194,HYBRID_PROPAGATED,Gyeongbokgung Palace,"POLYGON ((126.97530639495093 37.5799836414698, 126.97530624616583 37.58043413835623, 126.97474019037142 37.58043401858674, 126.97474034256712 37.579983521702246, 126.97530639495093 37.5799836414698))"
5*4*4*4*,2.0251763,BASE_ONLY,,"POLYGON ((126.96897844341407 37.607800893083414, 126.96897825631397 37.608251387817, 126.96841198980492 37.608251237608854, 126.96841218032033 37.60780074287769, 126.96897844341407 37.607800893083414))"
5*7*8*9*,1.9274907578315628,HYBRID_PROPAGATED,Gwanghwamun & Deoksugung Palace,"POLYGON ((126.97703713565618 37.57250317448762, 126.97703699733653 37.57295367195204, 126.97647099815788 37.57295356050082, 126.97647113988685 37.572503063038205, 126.97703713565618 37.57250317448762))"
5*5*8*0*,1.9044243,BASE_ONLY,,"POLYGON ((126.97627274264522 37.609599651982066, 126.97627259952988 37.61005014660546, 126.97570631934828 37.610050031392596, 126.97570646587921 37.609599536771064, 126.97627274264522 37.609599651982066))"
5*6*9*8*,1.6854730063325967,HYBRID_PROPAGATED,Gwanghwamun & Deoksugung Palace,"POLYGON ((126.95444932802691 37.57853026423147, 126.95444905358721 37.5789807611283, 126.95388300892375 37.57898054135096, 126.95388328677383 37.57853004445768, 126.95444932802691 37.57853026423147))"
5*4*4*9*,1.5152409,BASE_ONLY,,"POLYGON ((126.96112609935577 37.61492452978065, 126.96112586483565 37.615375023931286, 126.96055954435865 37.615374836015306, 126.96055978229522 37.6149243418677, 126.96112609935577 37.61492452978065))"
5*5*2*5*,1.3236626,BASE_ONLY,,"POLYGON ((127.00355469699886 37.61333029406233, 127.00355471844254 37.61378078843807, 127.00298840992325 37.61378080413776, 127.00298839189578 37.61333030976176, 127.00355469699886 37.61333029406233))"
